region_id,sa1_no,residents,Median_age,Median_total_personal_income_weekly,Birthplace_Australia_Persons,Birthplace_Australia_Persons_percentage,Language_spoken_at_home_English_only_Persons,English_Percentage,Australian_citizen_Persons,AU_percentage,Age_of_Persons_attending_an_educational_institution_25_years_and_over_Persons,Highest_year_of_school_completed_Year_12_or_equivalent_Persons,Median_rent_weekly
2104608.8975177985,21001123003.0,294.9256276569594,48.629010842573045,689.443090768924,146.25693101616335,0.6047029621052735,254.79126096143557,0.7371232717957992,381.45014191907245,0.8968766196125684,7.0,109.55441981829904,223.00010358190795
2104609.7168140714,20904121832.0,397.4866901391032,39.0,327.6103307127909,202.23141154990617,0.54,309.15977238822416,0.5387789519801359,303.2887812708679,0.7699683821098596,24.0,275.3064590038686,274.8046970770334
2104615.7717642197,21203130031.0,439.76886113458517,38.0,480.54918736781457,217.62990395328018,0.78,447.96713574417123,0.7262830363209188,310.19418417348896,0.8855297377124944,11.0,84.78691422791289,268.0543609102205
2104616.540123327,21701142202.0,477.52420979021537,46.0,426.0,411.3390934127048,0.85,368.1594081833632,0.9023058142357524,403.8976853001183,0.941258531213808,6.0,91.56008972242171,161.39478953866953
2104618.7760693016,20901120306.0,359.16764441978285,43.0,592.8103762195768,180.1603679585905,0.6731270288662325,309.37689165874076,0.7428623318126945,315.49403191708905,0.8038390928830079,13.0,115.42244314785073,355.2556300898864
2104618.917860442,21004124123.0,76.97601957024284,36.73996194059826,601.1239556198244,35.60093692706188,1.1379574042011802,44.96118068226911,1.1143532874088757,7.407786148499835,0.9501555438661038,5.38604561719743,4.4106885043817,257.25620531744164
2104627.946154127,20401105706.0,181.06112608806495,47.0,541.204415813346,39.558692249564515,0.91,273.46133942447653,0.94234531902464,123.93537852905692,0.9932365032812206,6.0,120.32830031933328,295.88709682593236
2104631.895698785,20502108603.0,283.54006948958346,60.0,503.42132397731285,207.43351276197072,0.77,413.9558739976015,0.9676591395537384,250.40799183347568,0.8901850455783015,10.0,47.2278945160372,95.67973040132811
2104632.201767456,20802117908.0,415.6979853952998,34.0,747.1465353713303,297.83075035920945,0.73,371.34960957885596,0.7317821218045653,298.88956855258226,0.9277925772914156,17.0,170.6175649723791,185.04782431172472
2104635.3840991734,21004124021.0,330.4960711234388,38.0,495.36354067177143,367.8171576478494,0.83,368.0,0.9191141781815028,294.18968263090335,0.925051364532942,7.0,105.0,210.0
2104635.8828066005,20101100504.0,529.4835968469885,43.0,549.3659414045296,414.58824189280074,0.89,456.1103886643347,0.9536943193738066,438.2732671113571,0.9191652744796796,13.0,140.0,210.0
2104636.825765893,21101125357.0,419.40612803015523,37.0,639.5111970354089,242.5281695337143,0.79,304.0,0.897371603613917,374.06060501395865,0.9261460395263661,11.0,184.6889115227166,300.0
2104638.5658773766,20103101711.0,393.7456320527704,49.0,417.2487902796724,347.7234623484628,0.8325718248522118,224.65729422489775,0.9485638725504538,169.46162574988938,0.933935893196896,7.0,106.13160025865396,83.50989831670539
2104643.1924062865,21702142602.0,309.6568156870975,51.0,499.4148426631244,222.101506777361,0.81,210.60350154300335,0.9601217355712993,192.22981539836232,0.8790137546556289,3.3380883322481694,111.51518990158115,158.4108807075623
2104643.9898755616,20303105323.0,595.1816424460665,41.0,495.2685450562605,336.1885101354828,0.7,230.7240851742545,0.8802265097088341,267.9747317125922,0.9112115834582085,16.75487353948808,173.13062460333913,218.14578315445152
2104646.0868293038,21603141929.0,340.58620205654665,36.0,548.8960126186038,385.1051307653407,0.75,342.9748441689048,0.7465913913194265,258.0081582240589,0.8006495864106292,0.0,149.2965658124415,280.0
2104651.9540873435,20403107445.0,192.54103221929512,45.0,529.0,213.6841733185592,0.83,302.001130940858,0.9421663360460012,262.1858415438669,0.8614217941315025,12.772356920789179,79.0,190.0
2104653.084686838,21105128129.0,549.7045691275758,38.0,557.3460023487362,392.0,0.76,423.599764759293,0.8477779866039103,435.7292255991491,0.8785474416029901,26.024504139916623,137.5897668910645,290.0
2104654.3538377234,20903121414.0,498.8106477852924,43.0,830.0349911274977,333.2512071950908,0.84,224.99573653643057,0.8548511139523185,542.6701323128653,0.8746483253208803,10.0,246.99381145471534,499.96507067115124
2104660.7200774113,21103126519.0,403.48007790607363,35.0,648.140454036051,409.6620635343807,0.85,265.32418359505397,0.8910278079630444,368.8794280236847,0.9488594548179975,11.0,153.97576442431745,350.0
2104662.705349196,21601141014.0,341.26004122930675,48.0,373.6092660391969,256.63375699434624,0.9,296.79154690796514,0.9555323603438951,239.82061302320935,0.9189401069390115,6.0,49.845807372345355,250.0
2104663.459625876,21603141750.0,549.7024998251675,42.0,551.8889166271829,417.0,0.78,391.52347092220697,0.9130445120658801,475.8651507174917,0.9139880603025303,20.0,197.88204227712342,75.78472488377906
2104664.0893867095,21105127823.0,390.45263748814875,41.0,511.0,313.3552659068431,0.78,269.2923945760965,0.8714297849325114,236.28546835406394,0.8458007643992155,6.0,104.0,200.0
2104667.5084518227,20202102807.0,297.52365212084766,60.0,325.644467268618,253.90958418105194,0.83,425.20248628402334,0.9705291428411791,259.3700627626452,0.9323658977010494,10.0,130.84622631652758,180.0
2104668.603670402,20904122322.0,359.1629494141454,36.0,429.74347929215224,177.54728505840242,0.47,179.34823483962145,0.34601638044233385,261.04477613443345,0.8773784861281273,1.3532422357549794,250.43750027741834,270.0
2104683.9196588024,20201102211.0,430.01699488812636,43.0,450.3423913973744,398.8616619264328,0.81,381.41572000738057,0.9185472071785887,430.31603283734256,0.9309069623081885,7.0,119.0,178.0611918241637
2104690.2033342198,20605113202.0,47.87208367711668,49.205999615323236,367.00506843972715,195.03536363150414,0.51,203.36869507484315,0.4693826661964933,132.03624870288976,0.6156025091878156,7.1783452086618125,117.52664666849093,331.361558662922
2104698.861264668,21002123401.0,473.92845730509157,36.0,711.5249429319672,415.3335285951648,0.8756124278181415,387.8514459353996,0.9140821192885272,340.0457456196516,0.9556073236717523,5.115081016879892,97.65767486886088,371.93629636893945
2104702.2255695635,20303105106.0,346.82436390349244,54.0,529.9252241789029,454.8375243042387,0.91,510.7924991566672,0.9021659826966478,313.6098622855225,0.9075270273663107,4.0,159.25757014173956,329.6814384762159
2104703.300749451,21301133030.0,523.6220478582317,37.0,497.9604767536761,99.44607469409124,0.47,135.67071199199626,0.36992440729222037,475.80111413120454,0.7728796632387807,6.0,128.705465308922,300.0
2104703.7394377696,21603141508.0,613.4183516841846,30.0,411.6266460412851,492.1535627658664,0.86,211.7251764073902,0.8451174061677905,459.10105865424026,0.8814901906937012,6.0,105.52930597026591,220.0
2104713.454403794,20202102908.0,415.0,53.0,395.0,464.6341188108238,0.85,512.0800069133032,0.9502521271140921,375.54356221996426,0.9368887128239483,7.0,103.42837659421801,270.0
2104717.003559356,20303104805.0,414.57869275640894,50.0,383.9331684826438,242.0,0.85,383.96117937840313,0.9146252383640675,385.4164193060608,0.894752058778685,15.0,91.3050421744949,175.0
2104717.1461849487,20101100408.0,883.5109490993285,41.30709327838562,452.60752370816823,433.7251678898328,0.8,514.9267646772134,0.8457705096738227,501.353602035713,0.9046735868687262,6.0,201.16296976004696,193.8460276448848
2104720.3245136417,20901119815.0,29.131407047892495,49.03139139756958,416.18609227542817,87.36715105380178,0.39260122888855603,165.76880854831938,0.5559694114817041,186.43035853823784,0.9269760342988852,7.028971127304995,110.81398093727255,276.34630202159343
2104721.264822487,21104127301.0,416.7699210242366,43.365547467048366,482.68176575927635,443.2276269242576,0.513447824774431,232.66501672196267,0.953642384,245.50262143064106,0.7896727215903652,8.941597195211806,271.83856061963894,263.6721722684493
2104722.000919249,21502139902.0,399.487026435316,39.0,493.9447425587707,246.84877884309404,0.87,179.3094630156946,0.9509355716653555,233.55242112448775,0.7068781203946433,4.0,53.0,108.25350101777354
2104725.164078544,20902120507.0,558.0209990327879,38.0,577.1164491319986,380.1102447800349,0.68,463.12919830667204,0.664704066897667,321.27596928319883,0.8684662535346303,15.922429788598112,193.0604643091626,405.6694324671592
2104727.7051390093,20801117110.0,458.50040498874,41.0,587.5701038272931,363.8249880447838,0.76,414.5597007272588,0.7585809544011195,469.39373585202276,0.8575254885598287,24.24654138847851,229.91244366428268,433.3380816855366
2104729.3841412268,20703116127.0,560.1845931070941,40.0,526.0878508115237,365.51619004761295,0.65,436.7108046358112,0.7456733562840262,546.4291778270393,0.7901262971063883,20.0,319.20045243905645,350.259081367772
2104729.80390129,20403107213.0,374.0141485506964,49.0,464.23106871818123,369.27984664724886,0.9,307.4754428342216,0.9458825421090067,383.0026754027865,0.8868291861267847,8.0,112.78579629251409,32.12825225160576
2104730.3382859295,21401137030.0,222.4593565329886,39.0,423.7214479915305,177.81588489768296,0.74,329.55134305322747,0.8767553956833644,252.49692637988173,0.8055114140508438,6.0,115.59765794057714,150.18746920057285
2104731.593625358,20302104413.0,472.16767003275925,41.0,491.6911009386477,358.8641941140793,0.92,454.25058505830407,0.9339165064938089,456.0,0.927700246532796,8.0,174.44517450512723,250.0
2104732.4826752846,20503108716.0,389.7403060458674,41.0,521.6685762204371,348.8531994262397,0.85,353.0,0.9670515876593435,329.04664965775135,0.9296905187382251,9.0,155.5478543190072,250.0
2104741.7133635893,20302104606.0,558.7312325703487,38.0,677.5250708912732,406.22477718293317,0.82,420.0,0.8744655877460834,492.9242156118649,0.888617396191696,15.0,158.01471778876456,270.0
2104741.7679190952,20101100333.0,555.4823759040885,31.81118625162194,610.5342656142883,729.998296902633,0.9249568626715065,706.4503442912587,0.9146001904978842,397.9452874727082,0.9235868890250248,10.98711946493034,165.76603788010496,300.0
2104743.396231878,21501139219.0,365.7828437312932,47.0,13.728411621675129,190.21357858182634,0.82,18.873449819185637,0.9223538141382865,333.2395070403978,0.965440319018579,10.0,35.182599721551696,230.9899334357669
2104744.17646819,20701115516.0,207.8630100254319,39.0,709.8726136627449,187.815146019494,0.71,234.15784944600867,0.8459752787885148,495.7975198986275,0.8758787094276477,27.961274109641117,187.52606217677004,222.71753447036917
2104748.751665641,20501107601.0,405.4413024257165,43.0,456.4749244745287,229.81967325763154,0.8,204.52598338492305,0.8530650243874587,261.2934524893724,0.8965287057460787,5.0,117.60744958432406,240.07389875250507
2104750.3877663095,20401105803.0,236.0,50.95698150860811,565.7920815228665,210.9697752486181,0.84,286.9812953245707,0.9448057226173302,170.26027108748326,0.8923684907589617,6.0,10.70736200847006,275.9681207949573
2104757.039494891,20302104407.0,338.0525853416303,40.0,653.6945431210561,349.6616091132888,0.9453023028593821,441.37565140606387,0.9458382053656175,303.2066957144192,0.9771282150071099,11.088516100313985,113.09936484361062,290.44545914088326
2104762.9205880268,20202102618.0,207.36584444628127,43.0,393.08369445351855,231.43291029919294,0.9,270.0,0.9315873632802468,244.0,0.9032434870679571,4.0,11.956707225721575,150.0
2104774.8655400053,20101100834.0,297.4297270194137,50.0,275.3223615006832,211.47141945749533,0.81,221.53280384870058,0.8555152355711407,379.0,0.8749961662113047,6.0,123.6060643999289,166.49948178497067
2104777.463077163,20504109705.0,385.15237621571737,37.0,643.5905835373909,243.5727600529459,0.9254020803000226,501.8036207110403,0.8709175949540373,153.96560236252134,0.9323031738327718,5.666643416738088,114.53458941873834,108.32273380811486
2104782.9958280604,20102101118.0,362.8860592239531,51.0,500.0,345.3650275260294,0.86,332.24057358979684,0.9281892279868016,429.3592020783336,0.9384869957294485,8.0,62.49639243857869,174.25821799821182
2104789.4486093707,21202129613.0,482.2371440164999,37.0,453.2788744176313,23.110652319046686,0.57,171.25731928578554,0.5506885979013129,296.218747376304,0.7766431535943593,13.0,13.756506851951286,43.38690241599508
2104793.5123346373,20901119917.0,269.1048388946698,44.319981419335654,466.1191403943634,294.29931326888675,0.698812287820332,169.43867483881166,0.8829536187712576,556.0044033193634,0.790191927459542,4.220260634166607,56.0493401283796,64.32980786271887
2104794.484248041,20101100345.0,19.610016424431457,27.25941297073035,901.039644914965,201.24374971717648,0.83,392.86429703350984,0.9169054170495806,254.9153412382004,0.9860370623035691,10.278202036676323,115.55420491738208,290.35919139340405
2104798.423536718,21304135628.0,557.5453755296495,30.0,522.4003611077645,403.985117614507,0.83,584.5686740838263,0.7319873627215109,450.2305385407746,0.9224979626091654,10.0,2.1835825798923105,190.0
2104800.7149435626,20601110814.0,220.77212610623894,32.0,603.5976293550094,240.33499715527975,0.66,250.1171348506687,0.72836400740263,184.65780337991544,0.8008149648085069,7.0,117.79489312787756,243.02735058802327
2104800.799895482,20904121868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104804.313155703,20201102209.0,591.099399254555,43.0,546.0750406090401,626.4833055510194,0.87,412.57355967739534,0.9241998854598977,411.0,0.9136854021320161,15.0,83.4676193780728,210.0
2104805.255006016,20403107507.0,394.8789328888137,37.0,727.688020833963,281.8139031485568,0.82,371.14841464069053,0.9686181724198495,375.0,0.9305885502528783,10.847419384599938,178.03034850979063,0.0
2104805.9213015116,21005124924.0,523.6873161545093,34.0,344.1019162359917,295.44324331961326,0.5831553983603855,147.18902079747113,0.6933794637909592,379.4627408988829,0.8819725254085872,21.57459372975857,181.16897094894267,360.6038259897474
2104808.5331621696,20101100337.0,529.5741345185769,37.0,681.4010975327399,382.335839949797,0.89,496.6982331486001,0.9478280738285305,620.0254071723625,0.9712628897410521,28.225288017664706,179.9181995417194,300.0
2104813.9879910788,20303105309.0,441.7129125999417,35.0,632.0564740089369,407.6064782208659,0.82,572.1403634052866,0.9429384261512007,414.68549278638255,0.9273098117905102,17.0,214.0408155850336,352.27059841150606
2104818.4659448136,20302104138.0,675.076420134022,34.0,614.6493480430006,490.1496403983005,0.8164534120412863,741.1593601057159,0.8735987536506161,639.314515946341,0.9288796998941142,27.129790208734345,249.04788829218398,221.57830989728603
2104823.234462299,20401105504.0,317.08916848756917,46.0,369.84516697207783,133.49277019959177,0.87,347.7410923239145,0.8122998164798537,171.62794350348656,0.9350132937616689,4.0,75.92101504914926,145.0
2104825.5189732513,21105127627.0,477.5890898225863,30.815570938008786,552.5061561963334,214.8883040757974,0.7310628170201897,530.3249123977229,0.8218896481928051,372.00774129067673,0.8559472182938768,6.574157944528405,94.99117736394237,149.49469979287423
2104828.4713033503,21702143202.0,443.0,38.0,560.0,374.10176085834934,0.81,446.8612944208567,0.9101784306096443,246.68133667704765,0.940937530600404,23.4622292248614,103.0,266.35673345397004
2104836.9073047806,20301103603.0,347.3415686782225,41.0,516.6799053284319,229.4373279372858,0.78,291.0,0.7258396502213861,353.3435320633831,0.8975148129532058,6.0,92.0,170.0
2104846.602322011,20202102825.0,279.6787696919344,46.782378044457374,466.0,304.90950325102165,0.8367057953431652,326.7727362608661,0.9235510370304584,197.6146891833689,0.9661425524622863,6.222891504754289,118.90689399827863,111.04442618393847
2104846.752830622,21401137221.0,327.98670960972356,46.0,502.37626713892297,205.14892115505575,0.78,238.0,0.9256759142857718,279.459631771823,0.8890205670710639,12.242436769787078,149.17459222130364,250.0
2104852.9106247746,20602111122.0,426.3240068231216,35.0,875.6735119895559,259.0796877605749,0.72,409.525185950732,0.815014935427852,367.0314733470657,0.8753757185087159,18.0,172.76027360849173,315.0
2104853.604072011,20402106644.0,272.2790137448813,42.0,529.0,308.9980660511171,0.78,212.52333634179598,0.9078054584914724,227.9205501083594,0.9170125336170819,8.0,90.0,150.0
2104854.6977504073,20502108515.0,237.94907019112142,48.74399364741027,439.29896317335914,265.2357413763379,0.9038047114915398,328.27761798929026,0.9474164969279611,188.61893472480705,0.9513876289508522,3.0,116.57753442453114,127.44271850650227
2104855.6070919978,20904122320.0,263.59736015588135,37.0,570.5427974268725,193.5979423363997,0.46,121.0,0.42825540124443706,351.1755908800305,0.9072871448938832,6.0,184.21080035896787,250.0
2104858.056589681,21702142811.0,333.57290241798,40.0,482.7127236280451,252.6836584155481,0.9,493.8448129328822,0.9730386817631126,508.4752549473605,0.9499702264100071,3.0,95.15816451876444,0.0
2104860.758691837,21203130207.0,396.5854861983365,35.0,571.755634266651,215.43532350070828,0.75,236.0,0.7819783708877405,339.52088801783964,0.9340586493260423,16.0,196.09132985655825,270.0
2104860.9152009278,21001123107.0,441.1017627846778,39.0,626.5053092452682,388.8386755057936,0.75,420.99046113377835,0.7650708506512259,436.0,0.8849853962743536,12.571410744364636,219.3484073892201,348.5594666147973
2104862.499834287,20201102207.0,476.4921731857745,36.8917457244807,587.1657293918383,474.7343725986375,0.93,380.5732528616365,0.9293098776196517,473.8200470152257,0.9039710088503174,17.43853099156628,132.89299810535758,407.88251694524536
2104862.5967381406,21701142310.0,178.15949936790756,38.0,537.0,417.83980994454726,0.9,173.906344081134,0.9146555625952824,221.43798357356877,0.9395928323954718,3.0,85.82869979395717,136.6780984817814
2104878.729351301,20101100505.0,389.06036730749395,29.0,436.8014372492266,316.4168701481973,0.7204811443223705,168.33354840845433,0.6675549685812779,302.48746679064044,0.8835397410413511,10.0,73.75174576768018,76.69073739192606
2104880.576817229,20503108714.0,414.24389554747603,45.0,410.10545567904524,299.84677488463956,0.88,282.2395377415743,0.9803030243475449,318.2792846987321,0.8714018465016501,7.0,82.78261774169849,0.0
2104885.8104542634,20901120410.0,286.98121913114005,45.0,565.7214044618493,222.9847716700098,0.67,278.42956794338176,0.6471245504244831,367.52379703554743,0.7336807412575684,11.381517886956022,161.30815296912832,350.0
2104896.871163363,20403107402.0,242.02668454962313,47.0,554.9868860281606,367.1892129700768,0.8,264.96976752773816,0.899223210285388,351.83693977756394,0.9352832237247991,7.0,148.15433342439587,199.98436931463166
2104906.6675615427,21702143008.0,450.18794202956377,43.0,621.3390484282519,497.262370730674,0.88,712.0295854451825,0.9440952717243903,655.6820291677578,0.8919884739038596,10.0,134.0,73.69879314355325
2104918.6762573053,20802117420.0,607.485491612782,38.0,706.7502410196431,366.4250612395947,0.7423777045599346,296.73220682471145,0.7457318302234497,360.1897760421891,0.8540046321740637,22.0,309.1124787061148,369.926561194147
2104920.753897778,20505110122.0,386.5590745631874,39.0,529.2452338242243,437.3142044062127,0.89,305.8411266168683,0.9347825435899133,306.88499538729366,0.9034281453667146,18.0,132.0032070715106,0.0
2104922.0390827083,21004124110.0,351.5191993819052,41.0,516.9579809631084,293.48584263857913,0.8,284.0,0.8949846571839261,335.8346091107249,0.8579903737448882,6.0,112.0,104.8741212889757
2104924.6060790955,21105128210.0,389.24762276735964,46.0,670.5181850595185,241.16767999779228,0.76,521.4905358267004,0.893682296453744,278.6655739069927,0.9347487151205868,4.060501720494048,141.0,228.54361166447754
2104925.8190256613,21501138616.0,348.04988181114425,44.0,617.4730696949214,196.04334343169126,0.82,252.09213832655738,0.9090657469338187,213.11067828575742,0.9569317771583898,10.0,65.58113708679232,70.53634045923222
2104925.989294185,20402106617.0,591.4891068080788,42.0,569.5979171781446,425.78849654216856,0.9087145460166898,421.1358930586821,0.8805266436152682,553.7158253470303,0.9539681759148051,5.918551190972261,187.0,256.29094873838017
2104929.5787215596,20201102241.0,427.06840399723166,43.0,507.76079163037315,337.8209778169468,0.85,377.8398072475415,0.9110303490017524,565.6308881173326,0.9087145633495299,15.0,147.0,150.0
2104932.7953415886,20102101003.0,359.1486103881465,36.3551308641553,0.0,184.4517710352033,0.9032033337163394,290.43435204956353,0.8613373420202105,289.19197270134924,0.9549730882724441,6.0,77.79459457097376,0.0
2104932.9892545175,20802117607.0,273.1974707252014,34.0,827.0431531426685,356.9486156513011,0.6562707983805836,355.43115367971956,0.7445973120969615,206.54664626276238,0.6501094911938363,26.696825661172323,244.80902886451753,321.03121244580115
2104934.0347163696,20803118924.0,407.58663478139556,37.0,684.9263089481364,400.9239889376652,0.8,415.76001598196945,0.8926510049924893,283.77661838735565,0.9091650336707068,6.0,191.96519387467157,340.0
2104934.9022365157,20902120654.0,508.30017773959514,36.0,566.1340617079571,293.63975409655274,0.6159829185238697,265.3130331974378,0.5555116933550285,516.9568588710923,0.7821495545099226,7.269070390758873,203.61746454605628,388.4309269830942
2104936.5468777013,20505110315.0,398.30003466177897,31.876870748560453,490.59758011771396,249.20033509868873,0.6477396290428474,261.82134522987997,0.7356301069233874,284.8664689871654,0.8306473203335529,12.0,132.18568442756057,243.4888414503991
2104938.0531112514,21601140606.0,247.0,40.0,471.1920147544446,419.59971536004025,0.88,319.10866258426483,0.954284041815092,237.7972624144125,0.9100487747675531,13.0,82.35079533835881,134.97907715924302
2104940.729461716,20302103814.0,400.35547284169405,37.0,469.8074589146993,214.76415992326446,0.7386016056679021,250.66859133217775,0.8148394169871975,287.4092444520137,0.8261141631107222,9.0,78.76428754278902,237.9580454077455
2104946.1267423043,20201102113.0,555.2614837878089,42.0,772.8874451872206,410.98538427529934,0.8569913318689991,545.9642417688392,0.9170632521104449,426.214553129734,0.9037767041088469,9.0,184.47274754261076,180.88214700659557
2104947.2431382807,21401137130.0,362.4142647121704,36.0,346.7103433836899,260.7179609230724,0.7912846130120129,260.57373855942046,0.8805988939391945,290.7279954980409,0.7812086867265993,12.0,88.0,169.6176343433502
2104949.532220125,21105128510.0,191.81779601511911,45.0,550.8239304447603,196.86514916645046,0.86,180.66184956996466,0.8776238453291464,214.25107833375407,0.8916034653084619,11.0,115.93912175984546,150.0
2104950.78006458,20502108405.0,467.57586736725364,61.0,421.32608405130736,313.3576845820694,0.81,357.3937828966469,0.9126797679587862,185.02747961580658,0.8333563427573942,8.0,79.53530294686135,189.77781337453476
2104950.8637273056,21201128926.0,555.8011030579925,32.0,548.9456006050063,277.47831858185134,0.78,556.2776446751664,0.7432472094042184,509.91797867585694,0.9602885669969783,10.0,184.5591542051256,271.5072164171163
2104951.230047074,21105127711.0,311.84205866464777,38.0,506.7956808295441,242.17602965743288,0.88,191.95480258173768,0.9695037601370553,216.9661642508458,0.95156737674931,4.0,64.3817393415574,54.04276356374847
2104959.947956097,20103101616.0,415.4463355378092,45.16835901848709,408.99789080125265,387.43998339316136,0.91,469.9835247686175,0.9652690644020108,531.0952006583253,0.9388655126383757,13.0,162.92061778700432,170.0
2104960.5443670517,20803118507.0,204.05471575284196,34.0,775.8650766685532,194.68443141845663,0.76,311.78336189146466,0.7023932373434876,326.03913183215195,0.8616472261445088,19.31909865997408,179.69540481084823,71.1954822679486
2104963.5310749593,21304135617.0,307.61230269733403,42.0,415.2558397202724,210.40859875410632,0.7,177.9845499368738,0.8324046504458773,158.70229158023145,0.909171945410305,8.0,53.480379240724744,340.9746044932865
2104971.435699249,21603141505.0,558.8825882929173,60.0,448.9712116796855,219.5022215061373,0.87,129.329749330073,0.9650918566777685,216.97192094129264,0.9668521132395179,12.0,58.658614156367854,120.0
2104973.705777449,21202129336.0,326.7448277033367,41.0,675.1044484617219,281.25151011997394,0.793255009135236,300.27789890162046,0.9008855193672721,226.7493910422489,0.8985357769508989,12.0,104.44103951909557,323.48755451533367
2104974.3543412774,20302104310.0,298.15995915909934,40.0,584.0,356.16196118300655,0.77,366.0,0.8632543118096315,300.1273004282254,0.9101095467180519,13.0,100.0,238.74350037654742
2104980.2302738004,20502108207.0,227.18822404970604,50.30555463725195,534.451348002311,257.8567033844557,0.88,196.04584609726396,0.9806787749218456,274.74347627658574,0.9028036711746619,4.0,25.93123131006396,0.0
2104980.282392244,20402106305.0,375.2647982231398,36.0,469.0,182.1265437857881,0.9,330.0,0.9341517891682207,280.1449025467034,0.8793456553321877,9.0,52.0,125.0
2104986.3259063293,21701142205.0,321.6134686736919,50.0,457.8170867509231,181.3164122968567,0.9,441.43491985538486,0.8917996669363883,356.42845639347195,0.9194915515906044,11.0,110.36397839736493,190.0
2104987.585515237,21105127611.0,311.17996449267986,43.0,390.0,518.5784722897898,0.8849365960717017,516.6818678023382,0.9639019891395041,539.0332257261176,0.9361787977206183,21.16064037595236,101.2738793004302,220.0
2104988.160656426,21601140730.0,156.14694758270912,40.0,403.0,202.6684068537343,0.84,204.48468467670955,0.9619342329673474,241.24512308307345,0.9312379979175387,7.0,63.78021817445396,165.0
2104990.755425964,21201128907.0,593.9446222906795,37.0,621.2777991671346,420.62436084458676,0.75,258.812705417858,0.7909832664499634,430.77121556385987,0.8725015295817355,11.0,179.0,330.0
2104991.154283345,21305136768.0,465.05245119624334,39.0,624.1885379426811,423.9865105961821,0.83,393.0610400279135,0.9167998585531028,412.42447885984444,0.8587268674006149,13.38969397830752,134.0,288.84525981106333
2104997.9626193456,21201129006.0,299.3064829906367,48.0,480.66347699595804,163.2872490108509,0.75,291.59631227151203,0.8552299946508276,262.2573505549259,0.8552504925781079,17.47026467666048,118.85861712040962,200.0
2105001.032271337,21003123860.0,309.56143275368186,37.0,367.5758383556113,210.03309855825995,0.61,136.63259347072596,0.4229170767860357,426.86296032282263,0.7656283429693922,11.0,105.30881174421623,262.37614769710444
2105004.858187165,21602141115.0,473.7637434220055,50.15911818574043,452.4000296040583,499.79379025407354,0.89,409.9821324109407,0.916040893491684,412.8654214978738,0.9358572758366892,8.0,116.0,241.30294190101108
2105014.550099586,20201102230.0,282.6066783598589,53.0,544.8652263657941,239.07144847964997,0.8,213.15919877054952,0.9679206082705559,234.05542410304017,0.9640721606543287,8.0,39.92584929953845,145.0
2105017.393361268,20903121002.0,372.4000905958368,34.0,609.2507167672812,393.80503013359606,0.79,387.50582615028395,0.905030472983457,340.08533630784297,0.9416394457455419,5.182934155694119,139.59300131674496,133.28824473072572
2105019.0333593497,21201129121.0,452.2660460587843,30.0,471.7552221575334,328.797411294921,0.81,255.68922013618607,0.7726724703215314,384.40587383103536,0.8584237906034687,19.82442422240852,134.0,56.936943070805114
2105030.519166743,21002123212.0,534.0250229166654,21.250433851697565,711.2617970254645,279.35695796119813,0.9227939087800272,396.5127620991708,0.8228917845197997,1172.744509490762,0.9379042871448233,16.534316127915382,749.2306023030794,366.06964407385857
2105036.744033086,21402138531.0,371.80293378529484,42.0,470.68852525331727,418.6658135710145,0.91,398.9468115797243,0.9552511804530791,330.2795206549648,0.9592119323937581,10.0,87.12211348688001,28.319457958989204
2105039.592392548,20201102205.0,366.6874675060787,40.0,538.0640091785734,391.7855765153266,0.87,430.41698540002034,0.958459154457075,403.5579931015447,0.9224536941084682,11.0,122.06894353064087,230.0
2105040.648552298,21003123874.0,318.3701039674638,36.0,420.00728059407805,135.97630760843728,0.58,117.9087898524795,0.6087404354661721,446.31284126388164,0.8210726245961699,15.830772950992076,31.83505707564237,313.53073416982943
2105041.307974949,21501138836.0,512.0,51.0,446.46545071155947,537.5699554434808,0.9,468.2817552791088,0.932211570606013,386.0256705240868,0.8771194629833955,3.19324813531258,91.60980443337812,98.65835057702427
2105041.9951819377,21401137224.0,292.4280360840925,42.0,517.7113417713391,233.42865557561234,0.75,227.22366278945034,0.8586684292880613,296.1927374719158,0.872043783175288,11.0,102.09683932572821,200.0
2105044.5375019773,21304135324.0,413.30282461908865,35.0,514.4321237867215,309.8463759406065,0.83,368.9057878481532,0.9603406682762314,312.5189977538996,0.9436967374956418,7.0,142.53858395192705,230.0
2105045.2867601677,20605112920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.29976718769264
2105048.7281511254,20401105408.0,486.5121320413064,56.0,459.3576653062092,314.9830465675304,0.7932562018673966,255.3738692735464,0.7539859672984421,304.8556623684611,0.8315030338094115,7.0,53.68015386001567,240.0
2105048.9757837243,21302134413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105055.573372738,20101100318.0,654.3009973762114,35.661162439817495,566.4826553422567,475.4476551498239,0.77,424.37193508724977,0.9529411698987033,318.9673642094611,0.9189469526870623,14.0,168.40546677620517,320.23175585923127
2105061.457383745,21401137139.0,635.7264900752403,35.0,423.0,301.88243683678536,0.7,227.58576617126013,0.8963125220579865,352.3450948425432,0.9342436929699829,13.0,107.0,300.0
